id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
22214202,37.74506,-122.41857,Guest suite,Entire home/apt,1.0,0.0,1,$115.00 
22217311,37.73037,-122.45712,House,Private room,2.0,2.0,3,$429.00 
22226218,37.73492,-122.42568,Apartment,Private room,1.0,1.0,1,$95.00 
22227463,37.77781,-122.41401,Apartment,Entire home/apt,2.0,2.0,2,$315.00 
22229654,37.75575,-122.50143,Guest suite,Entire home/apt,1.0,2.0,1,$102.00 
22230201,37.75224,-122.42537,House,Private room,1.0,1.0,3,$95.00 
22232165,37.74287,-122.42845,Apartment,Entire home/apt,1.0,1.0,30,$118.00 
22245431,37.75416,-122.4008,Guest suite,Entire home/apt,1.0,1.0,2,$200.00 
22263518,37.7699,-122.43865,Apartment,Entire home/apt,1.0,2.0,30,$160.00 
22265031,37.76341,-122.46286,Apartment,Entire home/apt,1.0,0.0,30,$90.00 
22268114,37.7598,-122.39527,Condominium,Entire home/apt,3.5,3.0,4,$305.00 
22277743,37.79546,-122.4111,Condominium,Entire home/apt,2.0,3.0,2,$449.00 
22296755,37.78852,-122.4296,Apartment,Entire home/apt,1.5,2.0,2,$225.00 
22306054,37.77621,-122.43868,Apartment,Entire home/apt,1.0,1.0,30,$169.00 
22309220,37.77264,-122.43635,Apartment,Private room,2.0,1.0,30,$100.00 
22310307,37.76886,-122.44916,Hostel,Hotel room,5.0,1.0,1,$50.00 
22323114,37.78795,-122.4117,Serviced apartment,Hotel room,1.0,1.0,2,$432.00 
22325200,37.7428,-122.50355,Apartment,Entire home/apt,1.0,2.0,30,$145.00 
22325337,37.7361,-122.41402,House,Private room,1.0,1.0,2,$89.00 
22328157,37.76209,-122.44126,Condominium,Entire home/apt,1.0,2.0,3,$349.00 
22340219,37.79086,-122.42525,Apartment,Private room,1.0,1.0,1,$242.00 
22355943,37.79612,-122.41302,Apartment,Entire home/apt,1.0,0.0,30,$80.00 
22373160,37.76578,-122.44681,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
22373631,37.77433,-122.4323,Apartment,Entire home/apt,1.0,2.0,30,$140.00 
22375226,37.7624,-122.43314,House,Entire home/apt,1.5,2.0,2,$450.00 
22378055,37.75964,-122.39472,House,Entire home/apt,1.0,2.0,3,$270.00 
22378695,37.8005,-122.42322,Apartment,Entire home/apt,1.0,2.0,30,$295.00 
22388111,37.74725,-122.41436,Condominium,Entire home/apt,1.0,0.0,3,$125.00 
22388131,37.73459,-122.39238,Guesthouse,Entire home/apt,1.0,0.0,30,$100.00 
22396454,37.77541,-122.42147,Condominium,Entire home/apt,1.0,1.0,30,$151.00 
22396902,37.76859,-122.43348,Apartment,Private room,1.5,1.0,3,$100.00 
22402266,37.74582,-122.4885,Apartment,Entire home/apt,1.0,1.0,30,$115.00 
22403752,37.78362,-122.47229,House,Entire home/apt,1.0,1.0,30,$98.00 
22410367,37.77613,-122.43261,Apartment,Entire home/apt,1.0,1.0,30,$100.00 
22410401,37.80279,-122.42408,House,Private room,1.0,1.0,30,$100.00 
22430481,37.75851,-122.49693,Apartment,Entire home/apt,1.0,0.0,3,$135.00 
22433252,37.7858,-122.45972,Apartment,Private room,1.5,1.0,2,$100.00 
22435235,37.7656,-122.43386,Apartment,Entire home/apt,2.0,4.0,30,$485.00 
22435673,37.75934,-122.41925,House,Entire home/apt,2.5,4.0,30,$481.00 
22451978,37.79879,-122.42974,House,Entire home/apt,1.0,0.0,30,$110.00 
22453044,37.78594,-122.41444,Apartment,Entire home/apt,1.0,0.0,30,$81.00 
22468462,37.71127,-122.45157,House,Private room,1.0,1.0,5,$50.00 
22468877,37.74861,-122.42767,Apartment,Entire home/apt,1.0,1.0,30,$105.00 
22469468,37.72189,-122.4037,Guest suite,Private room,1.0,1.0,2,$179.00 
22487945,37.74873,-122.48984,House,Private room,1.0,1.0,2,$74.00 
22495406,37.76394,-122.43001,Apartment,Private room,1.0,1.0,5,$85.00 
22504534,37.79527,-122.41084,Apartment,Entire home/apt,1.0,2.0,30,$151.00 
22505200,37.7845,-122.39834,Apartment,Entire home/apt,1.0,1.0,2,$143.00 
22507343,37.75936,-122.44163,Serviced apartment,Entire home/apt,1.5,3.0,120,$233.00 
22508234,37.76118,-122.44197,Serviced apartment,Entire home/apt,1.5,3.0,120,$300.00 
22508553,37.75922,-122.44191,Serviced apartment,Entire home/apt,4.0,6.0,90,$460.00 
22512581,37.77249,-122.42694,Apartment,Private room,1.0,1.0,2,$90.00 
22516793,37.77757,-122.41617,Apartment,Private room,1.0,1.0,1,$69.00 
22525784,37.72339,-122.44015,House,Private room,1.0,1.0,30,$80.00 
22532009,37.75177,-122.44983,House,Entire home/apt,1.0,2.0,2,$285.00 
22534933,37.80069,-122.42399,House,Private room,0.0,1.0,30,$85.00 
22536998,37.76002,-122.47668,Townhouse,Entire home/apt,2.0,2.0,1,$230.00 
22546291,37.71344,-122.44947,House,Private room,1.0,1.0,30,$99.00 
22548614,37.75731,-122.4333,Apartment,Private room,1.0,1.0,1,$100.00 
22550323,37.7753,-122.50427,Apartment,Private room,1.0,1.0,90,$82.00 
22551762,37.71277,-122.45053,House,Private room,1.0,1.0,30,$92.00 
22551985,37.76403,-122.41848,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
22553944,37.76873,-122.43262,House,Private room,1.0,1.0,2,$295.00 
22554459,37.7637,-122.45443,House,Private room,1.0,1.0,2,$195.00 
22555972,37.77782,-122.43838,House,Entire home/apt,4.5,8.0,3,"$1,795.00 "
22557170,37.79382,-122.42159,Serviced apartment,Private room,0.0,1.0,30,$65.00 
22563498,37.79272,-122.42289,Apartment,Private room,1.0,1.0,1,$185.00 
22565419,37.77974,-122.39768,Apartment,Entire home/apt,1.0,1.0,65,$135.00 
22567198,37.79955,-122.42823,Apartment,Entire home/apt,1.0,0.0,30,"$3,050.00 "
22568068,37.71531,-122.39898,Condominium,Entire home/apt,2.0,2.0,31,$105.00 
22568473,37.77703,-122.44151,Apartment,Private room,1.0,1.0,2,$99.00 
22569379,37.77835,-122.4048,Loft,Private room,1.0,1.0,1,$315.00 
22572922,37.74781,-122.44551,Condominium,Private room,1.0,1.0,1,$180.00 
22575652,37.77202,-122.45112,Condominium,Private room,1.0,1.0,1,$115.00 
22577863,37.76507,-122.47302,Apartment,Private room,1.0,1.0,30,$62.00 
22582798,37.79204,-122.40791,Apartment,Entire home/apt,1.0,1.0,30,$130.00 
22584376,37.79541,-122.42956,Condominium,Entire home/apt,1.0,1.0,30,$232.00 
22584903,37.74266,-122.46854,House,Private room,1.0,1.0,1,$90.00 
22586319,37.71397,-122.40826,Guest suite,Entire home/apt,1.0,1.0,1,$67.00 
22587418,37.77419,-122.47761,Condominium,Entire home/apt,1.5,1.0,2,$325.00 
22597536,37.78426,-122.41499,Apartment,Entire home/apt,1.0,0.0,30,$89.00 
22601496,37.77893,-122.50922,House,Private room,1.0,1.0,30,$89.00 
22608611,37.74854,-122.42655,House,Private room,1.0,1.0,2,$129.00 
22609372,37.76876,-122.443,Apartment,Entire home/apt,1.0,1.0,30,$105.00 
22615137,37.7723,-122.42542,Apartment,Entire home/apt,1.0,2.0,30,$215.00 
22619139,37.72557,-122.43806,Guest suite,Entire home/apt,1.0,1.0,1,$115.00 
22626810,37.77708,-122.42246,Condominium,Entire home/apt,1.0,0.0,180,$115.00 
22630205,37.79716,-122.41121,Apartment,Entire home/apt,1.0,2.0,30,$350.00 
22636987,37.75908,-122.43124,House,Private room,1.0,1.0,3,$78.00 
22638626,37.77514,-122.43585,Apartment,Entire home/apt,1.0,2.0,30,$260.00 
22638675,37.71854,-122.40297,House,Private room,2.0,2.0,2,$200.00 
22640273,37.75428,-122.43843,Condominium,Entire home/apt,2.5,3.0,30,$260.00 
22652071,37.77004,-122.443,Apartment,Entire home/apt,1.0,2.0,30,$115.00 
22653093,37.78492,-122.41636,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
22655239,37.75516,-122.42302,Apartment,Entire home/apt,1.5,3.0,30,$211.00 
22656065,37.78462,-122.41448,Apartment,Entire home/apt,1.0,0.0,30,$82.00 
22662336,37.76482,-122.4728,Apartment,Private room,1.0,1.0,30,$58.00 
22665446,37.74145,-122.41308,House,Entire home/apt,3.5,4.0,3,$448.00 
22669291,37.75737,-122.42206,Apartment,Entire home/apt,1.0,1.0,30,$130.00 
22669703,37.77765,-122.41363,Apartment,Entire home/apt,1.0,1.0,30,$152.00 
22671524,37.79095,-122.4082,Apartment,Entire home/apt,1.0,1.0,30,$140.00 
22671938,37.78637,-122.39526,Apartment,Private room,2.0,3.0,1,$249.00 
22676805,37.77097,-122.44503,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
22690547,37.74575,-122.48128,House,Private room,1.0,1.0,3,$79.00 
22690820,37.7863,-122.41497,Apartment,Entire home/apt,1.0,0.0,30,$88.00 
22693162,37.73075,-122.38908,House,Private room,1.0,1.0,30,$57.00 
22693303,37.73113,-122.39079,House,Private room,1.0,1.0,30,$54.00 
22693396,37.73113,-122.38811,House,Private room,1.0,1.0,30,$53.00 
22702846,37.7846,-122.41505,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
22704895,37.7137,-122.4505,House,Private room,1.0,1.0,30,$99.00 
22705767,37.75725,-122.4093,Loft,Private room,1.5,1.0,3,$175.00 
22706387,37.74076,-122.42226,Apartment,Entire home/apt,1.0,1.0,30,$235.00 
22706971,37.79376,-122.39462,House,Entire home/apt,1.0,1.0,31,"$2,010.00 "
22715454,37.76113,-122.50245,House,Entire home/apt,1.0,3.0,30,$699.00 
22718099,37.75889,-122.49857,House,Entire home/apt,1.0,1.0,3,$130.00 
22737945,37.80282,-122.42322,House,Private room,1.0,1.0,30,$109.00 
22738026,37.80203,-122.42398,House,Private room,1.0,1.0,30,$80.00 
22748621,37.77255,-122.4239,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
22752011,37.75726,-122.40866,Condominium,Entire home/apt,1.5,3.0,3,$350.00 
22754156,37.75414,-122.40237,Apartment,Entire home/apt,1.5,2.0,1,$300.00 
22754295,37.77223,-122.43599,Townhouse,Entire home/apt,1.0,4.0,4,$325.00 
22755070,37.79205,-122.40824,Apartment,Entire home/apt,1.0,1.0,30,$140.00 
22760692,37.74145,-122.50435,House,Private room,1.0,1.0,1,$120.00 
22764131,37.76183,-122.4413,Apartment,Entire home/apt,2.0,3.0,3,$499.00 
22768632,37.76608,-122.44779,Guest suite,Entire home/apt,1.0,0.0,30,$100.00 
22773184,37.78493,-122.41498,Apartment,Entire home/apt,1.0,0.0,30,$88.00 
22774093,37.78755,-122.42133,Boutique hotel,Private room,1.0,1.0,2,$249.00 
22776071,37.78555,-122.39245,Condominium,Entire home/apt,1.0,0.0,3,$184.00 
22778447,37.77098,-122.42415,Apartment,Private room,1.0,1.0,30,$80.00 
22792806,37.79173,-122.43549,Apartment,Entire home/apt,1.0,0.0,30,$89.00 
22793002,37.77622,-122.50936,Apartment,Entire home/apt,1.0,1.0,30,$108.00 
22793232,37.79986,-122.40798,Apartment,Entire home/apt,1.0,4.0,30,$165.00 
22800066,37.76125,-122.43156,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
22812395,37.72955,-122.47127,Apartment,Entire home/apt,1.0,2.0,2,$150.00 
22814781,37.75356,-122.43699,Apartment,Private room,1.0,1.0,2,$275.00 
22815676,37.75415,-122.42445,Apartment,Entire home/apt,1.0,1.0,30,$115.00 
22817022,37.78185,-122.43979,House,Private room,1.0,1.0,30,$50.00 
22826843,37.78444,-122.46301,Apartment,Private room,1.0,1.0,2,$150.00 
22827448,37.78584,-122.43297,Condominium,Entire home/apt,2.0,2.0,30,$395.00 
22829352,37.75234,-122.41,House,Private room,1.0,1.0,31,$55.00 
22831677,37.75903,-122.39075,Condominium,Entire home/apt,1.5,1.0,30,"$4,500.00 "
22834388,37.74851,-122.42452,Condominium,Private room,1.0,1.0,1,$56.00 
22846194,37.76144,-122.42079,Apartment,Private room,1.0,1.0,2,$140.00 
22852845,37.77184,-122.43485,Townhouse,Private room,1.0,1.0,2,$90.00 
22864701,37.75834,-122.42259,Apartment,Entire home/apt,1.0,0.0,30,$69.00 
22866082,37.7761,-122.42679,Apartment,Entire home/apt,4.0,4.0,30,$325.00 
22866146,37.77706,-122.42746,Apartment,Entire home/apt,4.5,4.0,30,$332.00 
22866228,37.77609,-122.42871,Apartment,Entire home/apt,4.5,4.0,30,$332.00 
22869439,37.75289,-122.45707,House,Entire home/apt,2.5,3.0,4,$399.00 
22886185,37.77272,-122.42514,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
22887918,37.77804,-122.47174,House,Entire home/apt,3.5,4.0,5,$800.00 
22903941,37.79302,-122.41565,House,Entire home/apt,2.0,2.0,30,$240.00 
22906854,37.76608,-122.41843,Apartment,Entire home/apt,1.0,0.0,30,$86.00 
22908548,37.76613,-122.41673,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
22944449,37.7566,-122.39963,Apartment,Entire home/apt,1.0,0.0,30,$115.00 
22944965,37.77401,-122.43951,Apartment,Entire home/apt,2.0,2.0,30,$156.00 
22946806,37.76734,-122.4484,Condominium,Entire home/apt,1.0,1.0,3,$250.00 
22946959,37.7712,-122.44372,Apartment,Entire home/apt,1.0,0.0,30,$90.00 
22955166,37.77037,-122.44179,House,Private room,1.0,1.0,3,$100.00 
22959431,37.76766,-122.44732,House,Private room,1.0,1.0,3,$135.00 
22968438,37.74965,-122.48763,House,Private room,2.0,1.0,2,$74.00 
22970151,37.79888,-122.42335,Apartment,Entire home/apt,1.0,1.0,30,$350.00 
22970266,37.76413,-122.47061,Apartment,Private room,1.0,1.0,30,$58.00 
22972614,37.75122,-122.43763,House,Entire home/apt,3.0,3.0,3,$575.00 
22980508,37.74069,-122.44607,House,Entire home/apt,3.5,3.0,1,$500.00 
22981152,37.74126,-122.42109,Condominium,Entire home/apt,1.0,2.0,30,$150.00 
22986895,37.77778,-122.40732,Condominium,Entire home/apt,2.0,2.0,2,$800.00 
22989582,37.76445,-122.47968,Apartment,Private room,1.0,1.0,30,$52.00 
22998690,37.75781,-122.4237,Apartment,Private room,1.0,1.0,1,$100.00 
23004482,37.7905,-122.43682,Apartment,Entire home/apt,2.0,2.0,30,$213.00 
23004848,37.78409,-122.41038,Apartment,Entire home/apt,1.0,0.0,30,$76.00 
23004935,37.77063,-122.44895,Hostel,Hotel room,5.0,1.0,1,$100.00 
23018782,37.75538,-122.39981,House,Entire home/apt,1.0,2.0,3,$200.00 
23020140,37.77899,-122.42174,Boutique hotel,Private room,1.0,1.0,1,$169.00 
23022998,37.75495,-122.41017,Apartment,Entire home/apt,1.0,0.0,30,$91.00 
23025299,37.71165,-122.44971,House,Private room,1.0,1.0,1,$75.00 
23044309,37.75791,-122.43806,Guest suite,Entire home/apt,1.0,1.0,1,$119.00 
23073700,37.79178,-122.42206,House,Private room,1.0,1.0,30,$65.00 
23087617,37.75963,-122.43398,Townhouse,Entire home/apt,2.0,3.0,2,$900.00 
23095049,37.75966,-122.43481,Other,Private room,2.0,1.0,1,$225.00 
23106047,37.75207,-122.44148,Guest suite,Entire home/apt,1.0,0.0,2,$130.00 
23106655,37.75437,-122.39897,House,Entire home/apt,1.0,2.0,30,$135.00 
23111807,37.70983,-122.45329,House,Private room,1.0,1.0,5,$69.00 
23121061,37.76111,-122.43431,Other,Private room,1.0,1.0,1,$175.00 
23122715,37.78778,-122.41503,Apartment,Entire home/apt,1.0,1.0,30,$151.00 
23128316,37.79113,-122.40761,Apartment,Entire home/apt,1.0,0.0,30,$110.00 
23147212,37.77654,-122.50285,House,Private room,1.0,1.0,1,$71.00 
23147806,37.74833,-122.42501,House,Private room,1.0,1.0,1,$98.00 
23150717,37.76443,-122.42767,Apartment,Entire home/apt,1.0,1.0,5,$180.00 
23150862,37.77862,-122.48692,Condominium,Private room,1.0,1.0,30,$65.00 
23163677,37.78704,-122.41632,Apartment,Entire home/apt,2.0,2.0,1,$369.00 
23165203,37.79518,-122.4385,House,Entire home/apt,3.5,3.0,4,$750.00 
23171836,37.70823,-122.45541,House,Private room,2.0,1.0,1,$55.00 
23173614,37.75413,-122.41108,Apartment,Private room,1.0,1.0,1,$100.00 
23179561,37.78819,-122.4101,Hotel,Private room,1.0,0.0,1,$235.00 
23181448,37.77257,-122.48992,House,Entire home/apt,1.0,3.0,2,$245.00 
23184048,37.78479,-122.41634,Apartment,Entire home/apt,1.0,1.0,30,$102.00 
23185870,37.74522,-122.41283,Apartment,Private room,1.0,1.0,2,$144.00 
23191170,37.80031,-122.41112,House,Private room,2.0,2.0,1,$480.00 
23191397,37.79979,-122.41278,House,Private room,1.0,1.0,1,$180.00 
23191522,37.79868,-122.41279,House,Private room,2.0,1.0,1,$180.00 
23191598,37.77853,-122.4872,Condominium,Private room,1.0,1.0,30,$100.00 
23204343,37.75805,-122.46573,Guest suite,Private room,1.0,1.0,30,$66.00 
23205030,37.73055,-122.40189,Guest suite,Entire home/apt,2.0,2.0,30,$185.00 
23209264,37.73179,-122.38738,Guest suite,Entire home/apt,1.0,1.0,3,$120.00 
23215410,37.76431,-122.47084,Apartment,Entire home/apt,1.0,0.0,30,$83.00 
23215586,37.7696,-122.38998,Loft,Entire home/apt,2.5,3.0,183,$300.00 
23217998,37.76103,-122.43501,Other,Private room,1.0,1.0,1,$125.00 
23218751,37.75369,-122.41133,House,Private room,1.0,1.0,31,$66.00 
23222043,37.77206,-122.42417,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
23223838,37.72456,-122.42857,House,Private room,1.0,1.0,1,$75.00 
23230950,37.77169,-122.44215,House,Private room,1.0,2.0,3,$200.00 
23235919,37.73794,-122.43776,House,Entire home/apt,2.5,3.0,3,$400.00 
23236264,37.77716,-122.48922,Apartment,Entire home/apt,1.0,1.0,30,$120.00 
23240184,37.71177,-122.44999,House,Private room,1.0,1.0,1,$79.00 
23255383,37.75202,-122.43603,Apartment,Private room,1.0,1.0,3,$150.00 
23257392,37.75746,-122.41309,Apartment,Private room,1.0,1.0,1,$122.00 
23258326,37.76913,-122.40702,Apartment,Private room,1.0,1.0,1,$85.00 
23269859,37.7863,-122.40881,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271377,37.78725,-122.40859,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271459,37.78635,-122.40881,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271549,37.78801,-122.40683,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271623,37.78761,-122.40696,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271702,37.786,-122.40837,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271772,37.78585,-122.4077,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271859,37.78662,-122.40822,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23271975,37.78741,-122.40878,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23288262,37.75811,-122.43801,Apartment,Entire home/apt,1.0,2.0,30,$156.00 
23292785,37.78671,-122.40684,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23292883,37.78672,-122.40878,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23292919,37.78776,-122.40762,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23293005,37.78724,-122.40841,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23293057,37.7876,-122.40754,Boutique hotel,Hotel room,1.0,0.0,1,$79.00 
23293099,37.78677,-122.40899,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23293368,37.78773,-122.40735,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23293404,37.78737,-122.40878,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23293457,37.78605,-122.40678,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23293773,37.77574,-122.39359,Townhouse,Entire home/apt,3.0,2.0,30,$240.00 
23293823,37.78109,-122.39708,Apartment,Private room,1.0,1.0,6,$80.00 
23294064,37.76085,-122.43031,Apartment,Entire home/apt,1.0,1.0,30,$188.00 
23294094,37.76135,-122.43027,Apartment,Entire home/apt,2.0,3.0,30,$300.00 
23303083,37.76412,-122.43007,Apartment,Entire home/apt,1.0,2.0,5,$159.00 
23304639,37.74577,-122.40958,Guest suite,Entire home/apt,1.0,0.0,4,$200.00 
23312390,37.78654,-122.40855,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23312525,37.78767,-122.40892,Boutique hotel,Hotel room,1.0,1.0,1,$79.00 
23312644,37.78662,-122.40846,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23312824,37.78659,-122.409,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23312854,37.78676,-122.40692,Boutique hotel,Hotel room,1.0,0.0,1,$79.00 
23312910,37.78735,-122.40753,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23313045,37.78601,-122.4073,Boutique hotel,Hotel room,1.0,0.0,1,$79.00 
23313157,37.78653,-122.40746,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23313200,37.78821,-122.40747,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23313242,37.78595,-122.40682,Boutique hotel,Private room,1.0,0.0,1,$79.00 
23313532,37.71217,-122.44258,Guest suite,Private room,1.0,1.0,30,$90.00 
23314035,37.71202,-122.44433,Guest suite,Private room,1.0,1.0,30,$82.00 
23314308,37.71275,-122.44231,House,Private room,1.0,1.0,30,$90.00 
23326108,37.78458,-122.41572,Apartment,Entire home/apt,1.0,0.0,30,$86.00 
23326161,37.79911,-122.41153,House,Private room,1.0,1.0,2,$99.00 
23326739,37.78474,-122.4162,Apartment,Entire home/apt,1.0,0.0,30,$82.00 
23340064,37.75568,-122.43273,Apartment,Entire home/apt,1.0,0.0,60,$115.00 
23340714,37.74339,-122.41724,Townhouse,Private room,1.0,1.0,2,$120.00 
23343999,37.73538,-122.44357,House,Private room,1.0,1.0,30,$80.00 
23352511,37.75361,-122.40699,House,Private room,1.0,1.0,2,$120.00 
23353650,37.75286,-122.4084,House,Private room,1.0,1.0,1,$113.00 
23353721,37.75977,-122.43734,Apartment,Entire home/apt,2.0,2.0,30,$195.00 
23354077,37.75831,-122.4314,Guest suite,Entire home/apt,1.0,0.0,3,$145.00 
23358468,37.75508,-122.40173,House,Entire home/apt,3.5,4.0,4,"$1,600.00 "
23359001,37.79051,-122.41061,Condominium,Entire home/apt,1.0,0.0,30,$165.00 
23359552,37.74873,-122.42497,House,Private room,1.0,1.0,1,$75.00 
23371451,37.76064,-122.50546,Guest suite,Entire home/apt,1.0,0.0,2,$140.00 
23373781,37.78582,-122.46812,Apartment,Entire home/apt,1.5,2.0,30,$190.00 
23411237,37.73485,-122.43655,House,Entire home/apt,1.0,2.0,4,$278.00 
23419962,37.78485,-122.46235,Apartment,Entire home/apt,1.5,2.0,30,$175.00 
23421931,37.77146,-122.42383,Apartment,Private room,1.0,1.0,30,$80.00 
23431731,37.7621,-122.49954,Apartment,Entire home/apt,1.0,1.0,31,$100.00 
23432388,37.76866,-122.4442,Apartment,Entire home/apt,1.0,0.0,30,$87.00 
23433090,37.76149,-122.39587,House,Private room,1.5,1.0,2,$150.00 
23437582,37.76415,-122.44132,House,Entire home/apt,1.0,3.0,31,$177.00 
23449023,37.75998,-122.47341,House,Private room,1.0,1.0,2,$140.00 
23451606,37.74554,-122.48068,House,Private room,1.0,1.0,30,$80.00 
23452479,37.77531,-122.50128,House,Entire home/apt,2.0,2.0,3,$500.00 
23453660,37.79708,-122.41031,Apartment,Private room,1.0,1.0,30,$67.00 
23453808,37.776,-122.46774,House,Private room,1.0,1.0,2,$125.00 
23454935,37.76896,-122.44713,House,Private room,1.0,1.0,3,$110.00 
23466551,37.77282,-122.43831,Apartment,Entire home/apt,1.0,1.0,3,$325.00 
23470169,37.75833,-122.47573,House,Entire home/apt,1.5,2.0,60,$160.00 
23470922,37.72918,-122.42797,House,Entire home/apt,1.0,3.0,3,$235.00 
23474087,37.76511,-122.45289,Condominium,Private room,1.0,1.0,30,$150.00 
23476220,37.76727,-122.45302,Condominium,Private room,1.0,1.0,30,$195.00 
23479779,37.76722,-122.44723,House,Private room,1.0,2.0,3,$235.00 
23480149,37.77661,-122.39379,Apartment,Private room,1.0,1.0,30,$160.00 
